smiles,Eea,Egb,Egc,Ei
*C=CC1CC(*)C2(Cl)OC(=O)OC12Cl,-99.0,-99.0,5.2615,-99.0
*OC(C)COC(*)=O,-99.0,-99.0,7.1412,-99.0
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CC(C)CC(C)(C)C2)cc1,-99.0,-99.0,4.7559,-99.0
*OC1CCC(OC(*)=O)CC1,-99.0,-99.0,7.1786,-99.0
*CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O*,-99.0,-99.0,6.4999,-99.0
*CCOC(=O)O*,-99.0,-99.0,7.5976,-99.0
*Oc1ccc(C(C)(CCC#N)c2ccc(OC(*)=O)c(C)c2)cc1C,-99.0,-99.0,4.6661,-99.0
*CC(OC(=O)OCC)C(COC(=O)O*)OC(=O)OCC,-99.0,-99.0,7.1757,-99.0
*OC1CCC(OC(=O)OCCCCOC(*)=O)CC1,-99.0,-99.0,7.0064,-99.0
*CC(O)C(O)COC(=O)O*,-99.0,-99.0,6.9702,-99.0
*CC(OC=O)C(COC(=O)O*)OC=O,-99.0,-99.0,7.0946,-99.0
*CC(OC(C)=O)C(COC(=O)O*)OC(C)=O,-99.0,-99.0,6.5585,-99.0
*CC(OC(=O)C(=O)OCC)C(COC(=O)O*)OC(=O)C(=O)OCC,-99.0,-99.0,5.2047,-99.0
*CCCOC(=O)O*,-99.0,-99.0,7.1953,-99.0
*OC1CCC(OC(=O)OCCCCCCCOC(*)=O)CC1,-99.0,-99.0,7.2009,-99.0
*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC(*)=O)cc2)cc1,-99.0,-99.0,4.0366,-99.0
*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCOC(*)=O)cc2)cc1,-99.0,-99.0,4.0595,-99.0
*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCCOC(*)=O)cc2)cc1,-99.0,-99.0,4.2293,-99.0
*CC(C)(C)COC(=O)O*,-99.0,-99.0,7.3547,-99.0
*Oc1ccc(C(C)(CC)c2ccc(OC(*)=O)c(Cl)c2)cc1Cl,-99.0,-99.0,5.0411,-99.0
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(Cl)c2)cc1,-99.0,-99.0,5.0408,-99.0
*Oc1ccc(C(C)(C)c2cc(Cl)c(OC(*)=O)c(Cl)c2)cc1,-99.0,-99.0,4.8819,-99.0
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(Cl)c2)cc1C,-99.0,-99.0,5.1208,-99.0
*Oc1ccc(C(CCCC)(CCCC)c2ccc(OC(*)=O)cc2)cc1,-99.0,-99.0,4.9969,-99.0
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCCC2)cc1,-99.0,-99.0,4.9619,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC(*)=O)C4(C)C)cc3)CC3CCC2C3)cc1,-99.0,-99.0,4.7221,-99.0
*Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC(*)=O)C4(C)C)cc3)CCC(C(C)(C)C)CC2)cc1,-99.0,-99.0,5.0195,-99.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,-99.0,-99.0,5.136,-99.0
*CCCCCCCCOC(=O)O*,-99.0,-99.0,7.3252,-99.0
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(Cl)Cl)cc1,-99.0,-99.0,4.8285,-99.0
*Oc1ccc(C(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,-99.0,-99.0,4.4802,-99.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC(*)=O)cc2)cc1,-99.0,-99.0,4.8294,-99.0
*CC1CCC(COC(=O)O*)CC1,-99.0,-99.0,6.8655,-99.0
*CC(C)(COC(=O)O*)C(=O)OCc1ccccc1,-99.0,-99.0,5.7764,-99.0
*OC1CCCCC1OC(*)=O,-99.0,-99.0,6.7044,-99.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC(*)=O)cc2)cc1,-99.0,-99.0,5.1657,-99.0
*CCCCOC(=O)OCC1CCC(COC(=O)O*)CC1,-99.0,-99.0,7.0222,-99.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC(*)=O)CC3)cc2)cc1,-99.0,-99.0,5.2076,-99.0
*Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC(*)=O)CC3)cc2)cc1,-99.0,-99.0,5.1271,-99.0
*OC(COC(*)=O)COC(C)(C)C,-99.0,-99.0,6.0333,-99.0
*OC(COCCCC)COC(*)=O,-99.0,-99.0,6.2375,-99.0
*OC(COCCOC)COC(*)=O,-99.0,-99.0,6.2142,-99.0
*C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,-99.0,-99.0,3.0508,-99.0
*c1cccc(-c2nnc(*)n2-c2ccccc2)c1,-99.0,-99.0,3.947,-99.0
*c1ccc(N2CCC(c3cccc(C4=NN(*)CC4)c3)=N2)cc1,-99.0,-99.0,2.8203,-99.0
*c1ccc(-n2cc3c(n2)C(=O)c2cn(*)nc2C3=O)cc1,-99.0,-99.0,3.7718,-99.0
*CCCCCCn1cc2c(n1)C(=O)c1cn(*)nc1C2=O,-99.0,-99.0,4.1587,-99.0
*CCN(*)C(=O)CO,-99.0,-99.0,5.9405,-99.0
*CCCCCCCCc1nnc(*)n1N,-99.0,-99.0,5.4011,-99.0
*CCCCCCCCCCc1nnc(*)n1N,-99.0,-99.0,5.6319,-99.0
*CCCCCCCc1nnc(*)n1N,-99.0,-99.0,5.5167,-99.0
*CCCCCCc1nnc(*)n1N,-99.0,-99.0,5.4103,-99.0
*CCCCCc1nnc(*)n1N,-99.0,-99.0,5.7571,-99.0
*CCCCc1nnc(*)n1N,-99.0,-99.0,5.3914,-99.0
*CCc1nnc(*)n1N,-99.0,-99.0,5.722,-99.0
*CCCN(*)C=O,-99.0,-99.0,5.9715,-99.0
*N=P(*)(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,-99.0,-99.0,4.9374,-99.0
*c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc(*)nc5cc4n3)cc2)cc1,-99.0,-99.0,2.8216,-99.0
*c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc(*)cc(-c6ccccc6)c5cc4n3)cc2)cc1,-99.0,-99.0,2.7932,-99.0
*C=Cc1cccc(C=Cc2cc(*)ncn2)c1,-99.0,-99.0,3.4013,-99.0
*C=Cc1ccc(C=Cc2cc(*)ncn2)cc1,-99.0,-99.0,2.9779,-99.0
*C=Cc1ccc(-c2ccc(C=Cc3cc(*)ncn3)cc2)cc1,-99.0,-99.0,2.7379,-99.0
*C=Cc1cccc(C=Cc2cc(*)nc(-c3ccccc3)n2)c1,-99.0,-99.0,3.248,-99.0
*c1ccc(*)[nH]1,-99.0,-99.0,2.4594,-99.0
*C=Nc1cccc(N=Cc2cccc(*)n2)c1,-99.0,-99.0,3.1599,-99.0
*c1ccc(*)n1C,-99.0,-99.0,2.6193,-99.0
*Nc1ccc(*)cc1C,-99.0,-99.0,3.5769,-99.0
*Nc1ccc(*)cc1Cl,-99.0,-99.0,4.3667,-99.0
*c1ccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,-99.0,-99.0,3.6007,-99.0
*c1cccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)c1,-99.0,-99.0,3.5319,-99.0
*CCCCc1nc2cc3nc(*)[nH]c3cc2[nH]1,-99.0,-99.0,4.4637,-99.0
*CCCCCCCc1nc2ccc(-c3ccc4nc(*)[nH]c4c3)cc2[nH]1,-99.0,-99.0,4.2077,-99.0
*c1nc(-c2ccccc2)nc(N(*)c2ccccc2)n1,-99.0,-99.0,3.8771,-99.0
*c1nc(-c2ccccc2)nc(N(*)C)n1,-99.0,-99.0,4.2966,-99.0
*c1nc(-c2ccccc2)nc(N(*)CC)n1,-99.0,-99.0,4.1252,-99.0
*Nc1nc(*)nc(-c2ccccc2)n1,-99.0,-99.0,4.2193,-99.0
*c1nc(C)nc(N(*)c2ccccc2)n1,-99.0,-99.0,4.4826,-99.0
*c1nc(C)nc(N(*)C)n1,-99.0,-99.0,4.4288,-99.0
*c1nc(Oc2ccccc2)nc(N(*)c2ccccc2)n1,-99.0,-99.0,4.4124,-99.0
*Nc1nc(*)nc(Cl)n1,-99.0,-99.0,4.4996,-99.0
*c1nc(Cl)nc(N(*)c2ccccc2)n1,-99.0,-99.0,4.3194,-99.0
*c1nc(Cl)nc(N(c2ccccc2)c2nc(Nc3ccccc3)nc(N(*)c3ccccc3)n2)n1,-99.0,-99.0,3.6448,-99.0
*C(=NCCCCCC)N(*)CCCCCC,-99.0,-99.0,4.3588,-99.0
*Cc1ccc(CN2CCN(*)C(C)C2)cc1,-99.0,-99.0,4.6219,-99.0
*c1ccc2nc3c4cccc5c6nc7ccc(*)cc7nc6c6cccc(c3nc2c1)c6c45,-99.0,-99.0,2.69,-99.0
*c1ccc2[nH]c(*)nc2c1,-99.0,-99.0,3.9385,-99.0
*CCc1cnc(*)cn1,-99.0,-99.0,4.5671,-99.0
*c1ccc(*)nn1,-99.0,-99.0,3.3251,-99.0
*N=Nc1ccc(*)cc1,-99.0,-99.0,1.7643,-99.0
*N=Nc1cc(*)ccc1C,-99.0,-99.0,3.0039,-99.0
*c1ccc(Cc2ccc(N(*)Cc3ccccc3)cc2)cc1,-99.0,-99.0,4.2622,-99.0
*C1C=CC(*)N1,-99.0,-99.0,4.6504,-99.0
*Nc1ccc(*)cc1OC,-99.0,-99.0,3.512,-99.0
*C1=CC2=CC(*)=NC2=N1,-99.0,-99.0,1.0627,-99.0
*C1=CC2=NC(*)=CC2=N1,-99.0,-99.0,1.3051,-99.0
*NS(=O)Nc1cccc(*)n1,-99.0,-99.0,4.5634,-99.0
*c1ccc(*)nc1,-99.0,-99.0,2.7583,-99.0
*C1=NC2=CC(*)C=CC2=C1,-99.0,-99.0,3.2065,-99.0
*N=C1C=CC(*)C=C1C,-99.0,-99.0,3.8461,-99.0
*N=C1C=CC(*)C=C1Cl,-99.0,-99.0,4.0784,-99.0
*c1ccc2cc(-c3nc4cc5nc(*)[nH]c5cc4[nH]3)ccc2c1,-99.0,-99.0,3.1978,-99.0
*c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,-99.0,-99.0,3.1298,-99.0
*c1cccc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)c1,-99.0,-99.0,3.5069,-99.0
*c1ccc(-c2ccc3nc(*)cc(-c4ccccc4)c3c2)cc1,-99.0,-99.0,2.9209,-99.0
*c1ccc(-c2nc3ccc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,-99.0,-99.0,3.1693,-99.0
*c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)cc1,-99.0,-99.0,3.2935,-99.0
*c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,-99.0,-99.0,3.1981,-99.0
*Nc1cc(*)ccc1C,-99.0,-99.0,4.116,-99.0
*Nc1cc(*)ccc1CCCCCC,-99.0,-99.0,4.1073,-99.0
*Nc1cc(*)ccc1CCCCCCCCCCCC,-99.0,-99.0,4.025,-99.0
*Nc1ccc(*)cc1CCCCCCCCCCCCCCC,-99.0,-99.0,3.3286,-99.0
*N=C1c2ccccc2C(=Nc2ccc(*)cc2)c2ccccc21,-99.0,-99.0,1.6985,-99.0
*C=Cc1ccc(*)nc1,-99.0,-99.0,1.9268,-99.0
*Nc1ccc(*)cc1CO,-99.0,-99.0,3.7131,-99.0
*c1ccc(N(*)c2ccc(S(=O)(=O)O)cc2)cc1,-99.0,-99.0,3.3685,-99.0
*Nc1ccc(-c2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C(*)=C(C#N)C#N)cc4)cc3)cc2)cc1,-99.0,-99.0,2.7741,-99.0
*c1cc(CCCCCCCC)c(*)[nH]1,-99.0,-99.0,2.9335,-99.0
*c1cc(C)c(*)[nH]1,-99.0,-99.0,2.6116,-99.0
*Nc1ccc(*)c2cc3ccccc3cc12,-99.0,-99.0,2.1612,-99.0
*c1[nH]c(*)c(C(=O)O)c1C,-99.0,-99.0,3.2017,-99.0
*c1cc(C(=O)CC)c(*)[nH]1,-99.0,-99.0,3.012,-99.0
*c1cc(-c2ccccc2)c(*)[nH]1,-99.0,-99.0,2.9521,-99.0
*c1ccc2[nH]c3ccc(*)cc3c2c1,-99.0,-99.0,3.4644,-99.0
*c1ccc(*)n1C(=O)OCC,-99.0,-99.0,2.3493,-99.0
*c1ccc(*)n1CCC(=O)NO,-99.0,-99.0,2.8742,-99.0
*c1ccc(*)n1CCC(=O)OCC,-99.0,-99.0,2.8986,-99.0
*c1ccc(*)n1C(=O)NO,-99.0,-99.0,2.5384,-99.0
*c1ccc(*)n1CC(=O)NO,-99.0,-99.0,2.9276,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CCC(=O)OCC,-99.0,-99.0,3.5811,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2C(=O)OCC,-99.0,-99.0,3.932,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)OCC,-99.0,-99.0,3.5868,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2C(=O)NO,-99.0,-99.0,3.8619,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CCC(=O)NO,-99.0,-99.0,3.571,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)NO,-99.0,-99.0,3.6467,-99.0
*Nc1cc(OC)c(*)cc1OC,-99.0,-99.0,3.2172,-99.0
*Nc1cc(OCC)c(*)cc1OCC,-99.0,-99.0,3.3635,-99.0
*c1cc(CCCCCCCCCC)c(*)[nH]1,-99.0,-99.0,2.8756,-99.0
*Nc1cc(C)c(*)cc1C,-99.0,-99.0,3.9275,-99.0
*CCN(*)C(=O)c1ccc(OC)cc1,-99.0,-99.0,5.0115,-99.0
*Nc1ccc(*)cc1OCCCCS(=O)(=O)O,-99.0,-99.0,3.2606,-99.0
*c1cc(CC(=O)OCCCCCCCC)c(*)[nH]1,-99.0,-99.0,3.192,-99.0
*c1ccc(-c2ccc(*)nc2)cn1,-99.0,-99.0,3.5855,-99.0
*c1cnc(*)c(C)c1,-99.0,-99.0,5.1042,-99.0
*c1cc(C)c(*)cn1,-99.0,-99.0,5.1074,-99.0
*c1ccc(*)c(C)n1,-99.0,-99.0,5.1183,-99.0
*c1ncc(-c2cnc(*)c(C)c2)cc1C,-99.0,-99.0,3.4579,-99.0
*c1ccc(*)c(CCCCCC)n1,-99.0,-99.0,4.7957,-99.0
*c1ccc(-c2ccc(*)c(CCCCCC)n2)nc1CCCCCC,-99.0,-99.0,3.9211,-99.0
*N=C(O)N=C(*)N=C(N)N,-99.0,-99.0,3.4308,-99.0
*N=C(N=C(NC(C)=O)NC(C)=O)N=C(*)OC(C)=O,-99.0,-99.0,3.7327,-99.0
*N=Nc1ccc(-c2ccc(*)c(C)c2)cc1C,-99.0,-99.0,2.1369,-99.0
*Nc1ccc(*)cc1S(=O)(=O)O,-99.0,-99.0,2.9815,-99.0
*c1[nH]c(*)c(OC)c1OC,-99.0,-99.0,2.5591,-99.0
*c1ccc2c(c1)c1ccccc1n2*,-99.0,-99.0,3.9529,-99.0
*C=Cc1ccc(C=Cc2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,-99.0,-99.0,1.9717,-99.0
*Nc1ccc(-c2ccc(NC3=CC(=O)C(*)=CC3=O)cc2)cc1,-99.0,-99.0,2.1114,-99.0
*NC1=CC(=O)C(*)=CC1=O,-99.0,-99.0,1.9466,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CC,-99.0,-99.0,3.4703,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2-c1ccccc1,-99.0,-99.0,3.553,-99.0
*Nc1ccc(*)cc1Br,-99.0,-99.0,3.3506,-99.0
*Nc1cc(Cl)c(*)cc1Cl,-99.0,-99.0,3.1744,-99.0
*Nc1ccc(*)c(Cl)c1Cl,-99.0,-99.0,4.4048,-99.0
*Nc1c(Cl)cc(*)cc1Cl,-99.0,-99.0,4.3983,-99.0
*Nc1cc(Br)c(*)cc1Br,-99.0,-99.0,3.1464,-99.0
*Nc1c(Br)cc(*)cc1Br,-99.0,-99.0,4.3604,-99.0
*C=Cc1ccc(*)n1C,-99.0,-99.0,1.53,-99.0
*C=Cc1ccc(*)n1CCCCCCCCCCCC,-99.0,-99.0,1.2671,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2C,-99.0,-99.0,3.4554,-99.0
*Nc1ccc(*)c2ccccc12,-99.0,-99.0,2.8917,-99.0
*Nc1cc2cccc3c(*)cc4cccc1c4c23,-99.0,-99.0,2.4353,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2C=C,-99.0,-99.0,3.4876,-99.0
*N=P(*)(OCCC(=O)C=C)OCCC(=O)C=C,-99.0,-99.0,3.9384,-99.0
*Nc1ccc(Nc2ccc(*)cc2)cc1C(=O)O,-99.0,-99.0,2.6737,-99.0
*c1ccc(-c2ccc(-c3ccc(*)n3C)n2C)cn1,-99.0,-99.0,2.931,-99.0
*Nc1ccc(*)cc1F,-99.0,-99.0,3.5047,-99.0
*CC(O)C(O)CN(*)c1ccc(N(C)C)cc1,-99.0,-99.0,3.7705,-99.0
*c1c2ccccc2c(*)n1C,-99.0,-99.0,2.8434,-99.0
*c1cn(*)c2ccccc12,-99.0,-99.0,4.1935,-99.0
*Nc1ccc(-c2ccc(*)cc2)c(C)c1,-99.0,-99.0,3.3791,-99.0
*Nc1cc(*)ccc1N,-99.0,-99.0,3.7339,-99.0
*c1ccc(*)c2nccnc12,-99.0,-99.0,3.0389,-99.0
*c1ccc(*)c2nc(CC)c(CC)nc12,-99.0,-99.0,3.3743,-99.0
*c1ccc(*)c2nc(CCCCCCC)c(CCCCCCC)nc12,-99.0,-99.0,3.0414,-99.0
*c1ccc(*)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,-99.0,-99.0,3.1914,-99.0
*Nc1ccc(*)cc1O,-99.0,-99.0,3.4121,-99.0
*c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N(*)c5ccccc5)cc4c3)cc2)cc1,-99.0,-99.0,3.0933,-99.0
*c1cc(CCCCCC)c(*)[nH]1,-99.0,-99.0,2.8742,-99.0
*c1cc(CCCCCCCCCCCCCCCC)c(*)[nH]1,-99.0,-99.0,3.0442,-99.0
*Nc1c(OC)cc(*)cc1OC,-99.0,-99.0,3.4275,-99.0
*Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C(*)=C(C#N)C#N)cc3)cc2)cc1,-99.0,-99.0,2.0414,-99.0
*CCCCCCCCCCNC(C)=N*,-99.0,-99.0,4.8855,-99.0
*Cc1ccc(CNC(C)=N*)cc1,-99.0,-99.0,4.9237,-99.0
*c1ccc2c(c1)c1cc(*)ccc1n2CC1CO1,-99.0,-99.0,3.2508,-99.0
*Nc1cc(F)c(*)cc1F,-99.0,-99.0,3.4723,-99.0
*Nc1ccc(*)cc1N,-99.0,-99.0,4.2366,-99.0
*c1ccc2cc(N(*)c3ccccc3)ccc2c1,-99.0,-99.0,2.8541,-99.0
*Nc1ccc(*)cc1I,-99.0,-99.0,4.4168,-99.0
*Cc1cccc(CN(*)c2ccccc2)c1O,-99.0,-99.0,4.1958,-99.0
*c1[nH]c(*)c2c1CCCC2,-99.0,-99.0,2.7316,-99.0
*c1[nH]c(*)c2c1CCC2,-99.0,-99.0,2.6564,-99.0
*c1[nH]c(*)c2c1CCCCC2,-99.0,-99.0,3.1158,-99.0
*C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc(*)cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,-99.0,-99.0,3.0565,-99.0
*c1ccc(N(*)CCCCCC)cc1,-99.0,-99.0,3.7028,-99.0
*c1[nH]c(*)c(CC(=O)OC)c1CC(=O)OC,-99.0,-99.0,3.2776,-99.0
*c1ccc(*)n1CCCCCC,-99.0,-99.0,2.8542,-99.0
*c1cc(CCOCCOC)c(*)[nH]1,-99.0,-99.0,2.8631,-99.0
*Nc1ccc(*)cc1C(C)CC,-99.0,-99.0,3.553,-99.0
*c1ccc(*)n1CC(=O)OC,-99.0,-99.0,2.6899,-99.0
*c1ccc(*)n1CCC(=O)OC,-99.0,-99.0,2.7978,-99.0
*c1ccc(*)n1C(C)C(=O)OC,-99.0,-99.0,2.9894,-99.0
*Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN(*)C)c1O,-99.0,-99.0,4.5466,-99.0
*Nc1ccc(*)cc1OCCCCCCCCCCCC,-99.0,-99.0,3.5203,-99.0
*Nc1ccc(*)nc1,-99.0,-99.0,3.2295,-99.0
*Nc1cnc(*)c(O)c1,-99.0,-99.0,3.3471,-99.0
*CC(O)CN(*)c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,-99.0,-99.0,2.4267,-99.0
*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,-99.0,-99.0,4.9047,-99.0
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,-99.0,-99.0,3.6113,-99.0
*CCN(*)C(=O)c1ccc(F)cc1,-99.0,-99.0,5.1588,-99.0
*CCN(*)C(=O)c1c(F)cccc1F,-99.0,-99.0,4.4989,-99.0
*CCN(*)C(=O)c1ccc(F)c(F)c1,-99.0,-99.0,5.106,-99.0
*CCN(*)C(=O)c1cc(F)ccc1F,-99.0,-99.0,4.4693,-99.0
*CCN(*)C(=O)c1c(F)cc(F)cc1F,-99.0,-99.0,4.6328,-99.0
*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,-99.0,-99.0,4.9884,-99.0
*c1ccc2c(*)c(C)[nH]c2c1,-99.0,-99.0,4.0225,-99.0
*Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,-99.0,-99.0,3.3558,-99.0
*N=c1c(=Nc2ccc(*)cc2)c2cccc3cccc1c32,-99.0,-99.0,2.1929,-99.0
*c1ccc(-c2ccc(-c3nnc(*)n3-c3ccc(OC)cc3)cc2)cc1,-99.0,-99.0,3.8442,-99.0
*CCN(*)Cc1ccccc1,-99.0,-99.0,3.8139,-99.0
*CCCN(*)C,-99.0,-99.0,4.8968,-99.0
*N=NNc1ccc(NN=Nc2ccc(*)cc2)cc1,-99.0,-99.0,1.9731,-99.0
*c1ccc(*)n1C(C(=O)OCC)n1cccc1,-99.0,-99.0,2.8248,-99.0
*c1ccc2cc(*)n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,-99.0,-99.0,4.2748,-99.0
*c1ccc2cc(*)n(C(C(=O)NO)n3ccc4ccccc43)c2c1,-99.0,-99.0,3.8694,-99.0
*c1ccc(*)n1C(C(=O)NO)n1c2ccccc2c2ccccc21,-99.0,-99.0,2.9081,-99.0
*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,-99.0,-99.0,2.4131,-99.0
*CC(O)CN(*)c1ccc(N=Nc2ccc(Cl)cc2)cc1,-99.0,-99.0,2.6263,-99.0
*CC(O)CN(*)c1ccc(N=Nc2ccc(C#N)cc2)cc1,-99.0,-99.0,2.0164,-99.0
*CC(O)CN(*)c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,-99.0,-99.0,2.6365,-99.0
*CC(O)CN(*)c1cc(C)cc(C)c1,-99.0,-99.0,4.5575,-99.0
*CC(=O)C(*)c1ccc(F)cc1,-99.0,-99.0,4.0711,-99.0
*CC(=O)C(*)C,-99.0,-99.0,4.7758,-99.0
*CC(=O)C1CCC(*)C1=O,-99.0,-99.0,4.8874,-99.0
*C=C1CCC(=Cc2ccc(*)cc2)C1=O,-99.0,-99.0,2.5147,-99.0
*C=C1CCCC(=Cc2ccc(*)cc2)C1=O,-99.0,-99.0,3.6567,-99.0
*CC(=O)C(C)C(*)c1ccc(O)c2ncccc12,-99.0,-99.0,3.5354,-99.0
*OS(=O)(=O)c1cc(C)c(*)c(C)c1,-99.0,-99.0,4.7278,-99.0
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCC3)cc2)ccc1C,-99.0,-99.0,3.9679,-99.0
*c1ccc(S(*)(=O)=O)cc1,-99.0,-99.0,4.2821,-99.0
*c1ccc(-c2ccc(*)c(Cl)c2)cc1Cl,-99.0,-99.0,3.6381,-99.0
*c1ccc(-c2ccc(*)c(C)c2)cc1C,-99.0,-99.0,3.8863,-99.0
*c1ccc(C(C#N)(C(=O)OC)C(*)(C#N)C(=O)OC)cc1,-99.0,-99.0,5.3905,-99.0
*CCc1ccc(*)c(F)c1,-99.0,-99.0,5.0809,-99.0
*Cc1cccc(*)c1O,-99.0,-99.0,4.4656,-99.0
*c1ccc(C(C#N)(C(=O)O)C(*)(C#N)C(=O)O)cc1,-99.0,-99.0,5.2415,-99.0
*c1ccc(C(C#N)(C#N)C(*)(C#N)C#N)cc1,-99.0,-99.0,4.6823,-99.0
*C=Cc1cc(OCC)c(*)cc1OCC,-99.0,-99.0,4.2145,-99.0
*C=Cc1cc(Cl)c(*)cc1Cl,-99.0,-99.0,3.2579,-99.0
*c1cccc(*)c1N,-99.0,-99.0,3.8845,-99.0
*c1cc(*)cc(C23CC4CC(CC(C4)C2)C3)c1,-99.0,-99.0,4.4178,-99.0
*c1cc(*)cc(-c2nc3ccccc3o2)c1,-99.0,-99.0,3.713,-99.0
*C#Cc1ccc(*)c(SCCCCCCCCCCCC)c1,-99.0,-99.0,3.7364,-99.0
*c1ccc(*)c(N(C)C)c1,-99.0,-99.0,4.5555,-99.0
*c1ccc(*)c(OC)c1N,-99.0,-99.0,4.71,-99.0
*c1ccc(*)c(C(=O)c2ccccc2)c1,-99.0,-99.0,3.9696,-99.0
*c1ccc(*)c(C(=O)c2ccc(F)cc2)c1,-99.0,-99.0,4.2742,-99.0
*c1ccc(*)c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,-99.0,-99.0,4.0903,-99.0
*C(Br)=C(c1ccccc1)c1ccc(*)cc1,-99.0,-99.0,3.469,-99.0
*C(Cl)=C(c1ccccc1)c1ccc(*)cc1,-99.0,-99.0,2.8757,-99.0
*c1ccc(-c2cc(OCCCCCCCCCC)c(*)cc2OCCCCCCCCCC)cc1,-99.0,-99.0,3.5012,-99.0
*C=Cc1ccc(*)c(C(=O)OC)c1C(=O)OC,-99.0,-99.0,4.11,-99.0
*C#CC#Cc1ccc(*)cc1,-99.0,-99.0,2.0489,-99.0
*c1cc(OCC(=O)C23CC4CC(CC(C4)C2)C3)c(*)cc1OC,-99.0,-99.0,4.0135,-99.0
*C(OC)=C(OC)c1ccc(*)cc1,-99.0,-99.0,2.9734,-99.0
*C(OC(C)=O)=C(OC(C)=O)c1ccc(*)cc1,-99.0,-99.0,3.7517,-99.0
*C=Cc1cccc(*)c1,-99.0,-99.0,3.0128,-99.0
*c1c(F)c(F)c(*)c(F)c1F,-99.0,-99.0,5.4728,-99.0
*CCc1ccc(*)c(Cl)c1Cl,-99.0,-99.0,5.1237,-99.0
